,Time,Solar8000/HR
4336,8675.11,86
4337,8677.11,87
4338,8679.11,87
4339,8681.11,87
4340,8683.11,87
4341,8685.11,88
4342,8687.11,86
4343,8689.11,86
4344,8691.11,85
4345,8693.11,85
4346,8695.11,85
4347,8697.11,85
4348,8699.11,85
4349,8701.11,85
4350,8703.11,85
4351,8705.11,85
4352,8707.11,87
4353,8709.11,85
4354,8711.11,85
4355,8713.11,83
4356,8715.11,85
4357,8717.11,85
4358,8719.11,85
4359,8721.11,85
4360,8723.11,85
4361,8725.12,85
4362,8727.11,86
4363,8729.11,86
4364,8731.12,86
4365,8733.11,88
4366,8735.12,85
4367,8737.12,86
4368,8739.12,84
4369,8741.12,85
4370,8743.12,85
4371,8745.12,86
4372,8747.12,85
4373,8749.12,85
4374,8751.12,84
4375,8753.12,84
4376,8755.12,84
4377,8757.12,87
4378,8759.12,85
4379,8761.12,85
4380,8763.12,85
4381,8765.12,86
4382,8767.12,85
4383,8769.12,88
4384,8771.12,85
4385,8773.12,85
4386,8775.12,83
4387,8777.12,87
4388,8779.12,85
4389,8781.12,85
4390,8783.12,83
4391,8785.12,85
4392,8787.12,85
4393,8789.12,88
4394,8791.12,85
4395,8793.12,86
4396,8795.12,86
4397,8797.12,86
4398,8799.12,86
4399,8801.12,88
4400,8803.12,85
4401,8805.12,86
4402,8807.12,86
4403,8809.12,86
4404,8811.12,86
4405,8813.12,88
4406,8815.12,86
4407,8817.12,86
4408,8819.12,86
4409,8821.12,86
4410,8823.12,86
4411,8825.12,86
4412,8827.12,86
4413,8829.12,86
4414,8831.12,86
4415,8833.12,87
4416,8835.12,87
4417,8837.12,86
4418,8839.12,86
4419,8841.12,86
4420,8843.12,86
4421,8845.12,84
4422,8847.12,86
4423,8849.12,87
4424,8851.12,87
4425,8853.12,87
4426,8855.12,89
4427,8857.12,86
4428,8859.12,86
4429,8861.12,86
4430,8863.12,86
4431,8865.12,86
4432,8867.12,87
4433,8869.12,86
4434,8871.12,86
4435,8873.12,85
4436,8875.12,85
4437,8877.12,85
4438,8879.12,87
4439,8881.12,85
4440,8883.12,85
4441,8885.12,85
4442,8887.12,87
4443,8889.12,85
4444,8891.12,85
4445,8893.13,83
4446,8895.13,86
4447,8897.13,86
4448,8899.13,86
4449,8901.13,84
4450,8903.13,86
4451,8905.13,86
4452,8907.13,87
4453,8909.13,86
4454,8911.13,86
4455,8913.13,84
4456,8915.13,86
4457,8917.13,86
4458,8919.13,87
4459,8921.12,86
4460,8923.13,86
4461,8925.13,84
4462,8927.13,86
4463,8929.13,86
4464,8931.13,88
4465,8933.13,85
4466,8935.13,86
4467,8937.13,85
4468,8939.12,85
4469,8941.13,85
4470,8943.13,85
4471,8945.13,84
4472,8947.13,85
4473,8949.13,85
4474,8951.13,88
4475,8953.13,85
4476,8955.13,85
4477,8957.13,83
4478,8959.13,85
4479,8961.13,85
4480,8963.13,85
4481,8965.13,84
4482,8967.13,85
4483,8969.13,85
4484,8971.13,85
4485,8973.13,85
4486,8975.13,85
4487,8977.13,85
4488,8979.13,85
4489,8981.13,85
4490,8983.13,85
4491,8985.13,85
4492,8987.13,85
4493,8989.13,85
4494,8991.13,85
4495,8993.13,84
4496,8995.13,84
4497,8997.13,84
4498,8999.13,84
4499,9001.13,84
4500,9003.13,84
4501,9005.13,84
4502,9007.13,84
4503,9009.13,84
4504,9011.13,86
4505,9013.13,84
4506,9015.14,87
4507,9017.13,82
4508,9019.14,85
4509,9021.14,85
4510,9023.14,85
4511,9025.14,85
4512,9027.14,85
4513,9029.14,85
4514,9031.14,85
4515,9033.14,85
4516,9035.14,85
4517,9037.14,87
4518,9039.14,83
4519,9041.14,84
4520,9043.14,82
4521,9045.14,85
4522,9047.14,84
4523,9049.14,84
4524,9051.14,84
4525,9053.14,84
4526,9055.14,84
4527,9057.14,84
4528,9059.14,84
4529,9061.14,84
4530,9063.14,86
4531,9065.14,84
4532,9067.14,84
4533,9069.14,85
4534,9071.14,86
4535,9073.14,84
4536,9075.14,84
4537,9077.14,82
4538,9079.14,84
4539,9081.14,84
4540,9083.14,84
4541,9085.14,84
4542,9087.14,84
4543,9089.14,84
4544,9091.14,84
4545,9093.14,84
4546,9095.14,84
4547,9097.14,85
4548,9099.14,85
4549,9101.14,85
4550,9103.14,85
4551,9105.14,84
4552,9107.14,87
4553,9109.14,84
4554,9111.14,84
4555,9113.14,82
4556,9115.14,85
4557,9117.14,85
4558,9119.14,85
4559,9121.14,83
4560,9123.14,85
4561,9125.14,85
4562,9127.14,85
4563,9129.14,85
4564,9131.14,87
4565,9133.14,84
4566,9135.14,85
4567,9137.14,83
4568,9139.14,85
4569,9141.14,85
4570,9143.14,87
4571,9145.14,85
4572,9147.14,85
4573,9149.14,85
4574,9151.14,85
4575,9153.14,85
4576,9155.14,87
4577,9157.14,85
4578,9159.14,85
4579,9161.14,84
4580,9163.14,84
4581,9165.14,84
4582,9167.14,87
4583,9169.14,84
4584,9171.14,84
4585,9173.14,82
4586,9175.14,84
4587,9177.14,84
4588,9179.14,85
4589,9181.14,84
4590,9183.14,84
4591,9185.14,83
4592,9187.14,84
4593,9189.14,84
4594,9191.14,85
4595,9193.14,84
4596,9195.14,84
4597,9197.14,83
4598,9199.14,84
4599,9201.14,85
4600,9203.14,85
4601,9205.14,85
4602,9207.14,85
4603,9209.14,84
4604,9211.14,84
4605,9213.14,84
4606,9215.14,86
4607,9217.14,84
4608,9219.15,84
4609,9221.15,82
4610,9223.14,84
4611,9225.15,84
4612,9227.15,84
4613,9229.15,83
4614,9231.15,84
4615,9233.15,84
4616,9235.14,84
4617,9237.15,84
4618,9239.15,84
4619,9241.15,85
4620,9243.15,85
4621,9245.15,84
4622,9247.15,84
4623,9249.15,86
4624,9251.15,85
4625,9253.15,85
4626,9255.15,85
4627,9257.15,85
4628,9259.15,85
4629,9261.15,85
4630,9263.15,83
4631,9265.15,85
4632,9267.15,85
4633,9269.15,85
4634,9271.15,84
4635,9273.15,84
4636,9275.15,82
4637,9277.15,85
4638,9279.15,85
4639,9281.15,84
4640,9283.15,85
4641,9285.15,84
4642,9287.15,84
4643,9289.15,85
4644,9291.15,85
4645,9293.15,85
4646,9295.15,86
4647,9297.15,85
4648,9299.15,85
4649,9301.15,85
4650,9303.15,85
4651,9305.15,85
4652,9307.15,86
4653,9309.15,85
4654,9311.15,85
4655,9313.15,85
4656,9315.16,85
4657,9317.16,86
4658,9319.16,86
4659,9321.15,86
4660,9323.15,86
4661,9325.15,85
4662,9327.15,86
4663,9329.16,86
4664,9331.15,86
4665,9333.15,86
4666,9335.16,85
4667,9337.15,85
4668,9339.16,85
4669,9341.15,85
4670,9343.15,85
4671,9345.15,85
4672,9347.15,85
4673,9349.16,85
4674,9351.16,85
4675,9353.16,84
4676,9355.16,85
4677,9357.16,85
4678,9359.15,85
4679,9361.16,85
4680,9363.15,87
4681,9365.16,85
4682,9367.15,85
4683,9369.15,79
4684,9371.15,85
4685,9373.15,85
4686,9375.16,88
4687,9377.16,85
4688,9379.16,85
4689,9381.16,85
4690,9383.16,86
4691,9385.16,86
4692,9387.16,86
4693,9389.16,85
4694,9391.15,86
4695,9393.15,85
4696,9395.15,85
4697,9397.16,85
4698,9399.16,85
4699,9401.16,85
4700,9403.16,85
4701,9405.16,85
4702,9407.15,85
4703,9409.15,85
4704,9411.15,85
4705,9413.15,85
4706,9415.15,85
4707,9417.16,85
4708,9419.16,86
4709,9421.16,89
4710,9423.16,86
4711,9425.16,86
4712,9427.16,86
4713,9429.16,86
4714,9431.16,86
4715,9433.16,86
4716,9435.16,86
4717,9437.16,85
4718,9439.16,85
4719,9441.16,85
4720,9443.16,85
4721,9445.16,85
4722,9447.16,85
4723,9449.16,85
4724,9451.16,86
4725,9453.16,85
4726,9455.16,85
4727,9457.16,85
4728,9459.16,85
4729,9461.16,85
4730,9463.16,87
4731,9465.16,85
4732,9467.16,85
4733,9469.16,85
4734,9471.16,86
4735,9473.16,85
4736,9475.16,85
4737,9477.16,84
4738,9479.16,85
4739,9481.16,85
4740,9483.16,86
4741,9485.16,85
4742,9487.16,85
4743,9489.16,83
4744,9491.16,85
4745,9493.16,85
4746,9495.16,85
4747,9497.16,86
4748,9499.16,86
4749,9501.17,86
4750,9503.16,86
4751,9505.16,86
4752,9507.16,85
4753,9509.17,86
4754,9511.17,83
4755,9513.16,85
4756,9515.17,85
4757,9517.17,87
4758,9519.17,85
4759,9521.17,88
4760,9523.17,84
4761,9525.17,86
4762,9527.17,86
4763,9529.17,86
4764,9531.17,86
4765,9533.17,87
4766,9535.17,85
4767,9537.17,86
4768,9539.17,86
4769,9541.17,86
4770,9543.17,86
4771,9545.17,86
4772,9547.17,85
4773,9549.17,85
4774,9551.17,85
4775,9553.17,86
4776,9555.17,86
4777,9557.17,83
4778,9559.17,85
4779,9561.17,85
4780,9563.17,87
4781,9565.17,85
4782,9567.18,88
4783,9569.18,84
4784,9571.18,86
4785,9573.18,86
4786,9575.18,86
4787,9577.18,85
4788,9579.18,86
4789,9581.18,85
4790,9583.18,85
4791,9585.18,85
4792,9587.18,85
4793,9589.18,85
4794,9591.18,86
4795,9593.18,84
4796,9595.18,84
4797,9597.18,84
4798,9599.18,84
4799,9601.18,84
4800,9603.18,84
4801,9605.18,84
4802,9607.18,85
4803,9609.18,85
4804,9611.18,85
4805,9613.18,85
4806,9615.18,85
4807,9617.18,85
4808,9619.18,85
4809,9621.18,85
4810,9623.18,88
4811,9625.18,84
4812,9627.18,85
4813,9629.18,83
4814,9631.18,85
4815,9633.18,84
4816,9635.18,87
4817,9637.18,84
4818,9639.18,84
4819,9641.18,81
4820,9643.18,84
4821,9645.18,84
4822,9647.18,84
4823,9649.18,83
4824,9651.18,83
4825,9653.18,83
4826,9655.18,84
4827,9657.18,84
4828,9659.18,83
4829,9661.18,83
4830,9663.18,82
4831,9665.19,82
4832,9667.18,82
4833,9669.19,82
4834,9671.19,82
4835,9673.19,82
4836,9675.19,85
4837,9677.19,83
4838,9679.19,83
4839,9681.18,83
4840,9683.19,83
4841,9685.19,83
4842,9687.19,84
4843,9689.19,84
4844,9691.19,84
4845,9693.19,82
4846,9695.19,84
4847,9697.19,83
4848,9699.19,84
4849,9701.19,84
4850,9703.19,83
4851,9705.19,83
4852,9707.19,83
4853,9709.19,83
4854,9711.19,83
4855,9713.19,84
4856,9715.19,84
4857,9717.19,84
4858,9719.19,84
4859,9721.19,83
4860,9723.19,83
4861,9725.19,83
4862,9727.19,83
4863,9729.19,83
4864,9731.19,83
4865,9733.19,84
4866,9735.19,84
4867,9737.19,84
4868,9739.19,84
4869,9741.2,85
4870,9743.19,85
4871,9745.19,85
4872,9747.2,85
4873,9749.2,85
4874,9751.2,85
4875,9753.2,85
4876,9755.2,85
4877,9757.2,85
4878,9759.2,84
4879,9761.2,85
4880,9763.2,85
4881,9765.2,85
4882,9767.2,85
4883,9769.2,86
4884,9771.2,85
4885,9773.2,85
4886,9775.2,85
4887,9777.2,87
4888,9779.2,85
4889,9781.2,85
4890,9783.2,84
4891,9785.2,85
4892,9787.2,85
4893,9789.2,85
4894,9791.2,86
4895,9793.2,86
4896,9795.2,86
4897,9797.2,86
4898,9799.2,86
4899,9801.2,86
4900,9803.2,86
4901,9805.2,86
4902,9807.2,86
4903,9809.2,86
4904,9811.2,86
4905,9813.2,86
4906,9815.2,86
4907,9817.2,85
4908,9819.2,84
4909,9821.2,86
4910,9823.2,86
4911,9825.2,86
4912,9827.2,86
4913,9829.2,86
4914,9831.2,86
4915,9833.2,86
4916,9835.2,88
4917,9837.2,86
4918,9839.2,86
4919,9841.2,86
4920,9843.2,86
4921,9845.2,86
4922,9847.2,86
4923,9849.2,86
4924,9851.2,87
4925,9853.2,86
4926,9855.2,86
4927,9857.2,86
4928,9859.2,86
4929,9861.2,86
4930,9863.2,86
4931,9865.2,86
4932,9867.2,86
4933,9869.2,85
4934,9871.2,86
4935,9873.2,87
4936,9875.2,87
4937,9877.2,87
4938,9879.2,87
4939,9881.2,87
4940,9883.2,87
4941,9885.2,87
4942,9887.2,87
4943,9889.2,86
4944,9891.2,86
4945,9893.2,87
4946,9895.2,87
4947,9897.2,88
4948,9899.2,87
4949,9901.2,87
4950,9903.2,86
4951,9905.2,87
4952,9907.2,87
4953,9909.2,87
4954,9911.2,87
4955,9913.21,88
4956,9915.2,88
4957,9917.2,88
4958,9919.2,88
4959,9921.2,88
4960,9923.2,88
4961,9925.2,88
4962,9927.21,88
4963,9929.21,88
4964,9931.2,88
4965,9933.2,88
4966,9935.2,88
4967,9937.21,88
4968,9939.2,89
4969,9941.2,89
4970,9943.21,88
4971,9945.21,88
4972,9947.21,88
4973,9949.21,88
4974,9951.21,88
4975,9953.21,88
4976,9955.21,88
4977,9957.21,88
4978,9959.21,88
4979,9961.21,88
4980,9963.21,88
4981,9965.21,89
4982,9967.21,88
4983,9969.21,88
4984,9971.21,89
4985,9973.21,89
4986,9975.21,88
4987,9977.21,88
4988,9979.21,88
4989,9981.21,88
4990,9983.21,89
4991,9985.21,87
4992,9987.21,88
4993,9989.21,88
4994,9991.21,88
4995,9993.21,88
4996,9995.21,88
4997,9997.21,88
4998,9999.21,88
4999,10001.2,88
5000,10003.2,88
5001,10005.2,88
5002,10007.2,88
5003,10009.2,88
5004,10011.2,88
5005,10013.2,88
5006,10015.2,88
5007,10017.2,88
5008,10019.2,88
5009,10021.2,88
5010,10023.2,88
5011,10025.2,88
5012,10027.2,88
5013,10029.2,88
5014,10031.2,88
5015,10033.2,87
5016,10035.2,87
5017,10037.2,87
5018,10039.2,86
5019,10041.2,86
5020,10043.2,86
5021,10045.2,86
5022,10047.2,86
5023,10049.2,86
5024,10051.2,86
5025,10053.2,86
5026,10055.2,86
5027,10057.2,86
5028,10059.2,86
5029,10061.2,86
5030,10063.2,87
5031,10065.2,87
5032,10067.2,87
5033,10069.2,87
5034,10071.2,87
5035,10073.2,88
5036,10075.2,88
5037,10077.2,88
5038,10079.2,88
5039,10081.2,88
5040,10083.2,88
5041,10085.2,88
5042,10087.2,88
5043,10089.2,88
5044,10091.2,88
5045,10093.2,88
5046,10095.2,88
5047,10097.2,88
5048,10099.2,88
5049,10101.2,88
5050,10103.2,88
5051,10105.2,88
5052,10107.2,88
5053,10109.2,88
5054,10111.2,88
5055,10113.2,88
5056,10115.2,89
5057,10117.2,89
5058,10119.2,89
5059,10121.2,89
5060,10123.2,89
5061,10125.2,89
5062,10127.2,89
5063,10129.2,89
5064,10131.2,89
5065,10133.2,89
5066,10135.2,89
5067,10137.2,89
5068,10139.2,89
5069,10141.2,89
5070,10143.2,89
5071,10145.2,89
5072,10147.2,89
5073,10149.2,89
5074,10151.2,89
5075,10153.2,89
5076,10155.2,89
5077,10157.2,89
5078,10159.2,89
5079,10161.2,89
5080,10163.2,90
5081,10165.2,90
5082,10167.2,90
5083,10169.2,90
5084,10171.2,90
5085,10173.2,90
5086,10175.2,90
5087,10177.2,90
5088,10179.2,90
5089,10181.2,90
5090,10183.2,90
5091,10185.2,90
5092,10187.2,90
5093,10189.2,90
5094,10191.2,91
5095,10193.2,89
5096,10195.2,91
5097,10197.2,91
5098,10199.2,91
5099,10201.2,91
5100,10203.2,91
5101,10205.2,91
5102,10207.2,91
5103,10209.2,91
5104,10211.2,90
5105,10213.2,90
5106,10215.2,90
5107,10217.2,90
5108,10219.2,91
5109,10221.2,91
5110,10223.2,91
5111,10225.2,91
5112,10227.2,91
5113,10229.2,91
5114,10231.2,90
5115,10233.2,90
5116,10235.2,90
5117,10237.2,90
5118,10239.2,90
5119,10241.2,90
5120,10243.2,90
5121,10245.2,90
5122,10247.2,90
5123,10249.2,90
5124,10251.2,90
5125,10253.2,89
5126,10255.2,90
5127,10257.2,90
5128,10259.2,89
5129,10261.2,89
5130,10263.2,89
5131,10265.2,90
5132,10267.2,90
5133,10269.2,90
5134,10271.2,90
5135,10273.2,90
5136,10275.2,90
5137,10277.2,90
5138,10279.2,88
5139,10281.2,90
5140,10283.2,90
5141,10285.2,90
5142,10287.2,90
5143,10289.2,90
5144,10291.2,90
5145,10293.2,90
5146,10295.2,89
5147,10297.2,89
5148,10299.2,89
5149,10301.2,88
5150,10303.2,88
5151,10305.2,88
5152,10307.2,88
5153,10309.2,88
5154,10311.2,88
5155,10313.2,88
5156,10315.2,88
5157,10317.2,88
5158,10319.2,88
5159,10321.2,89
5160,10323.2,89
5161,10325.2,89
5162,10327.2,89
5163,10329.2,89
5164,10331.2,89
5165,10333.2,89
5166,10335.2,89
5167,10337.2,89
5168,10339.2,89
5169,10341.2,89
5170,10343.2,89
5171,10345.2,90
5172,10347.2,90
5173,10349.2,90
5174,10351.2,90
5175,10353.2,90
5176,10355.2,90
5177,10357.2,91
5178,10359.2,91
5179,10361.2,91
5180,10363.2,91
5181,10365.2,91
5182,10367.2,90
5183,10369.2,90
5184,10371.2,90
5185,10373.2,90
5186,10375.2,90
5187,10377.2,90
5188,10379.2,91
5189,10381.2,91
5190,10383.2,91
5191,10385.2,91
5192,10387.2,92
5193,10389.2,92
5194,10391.2,92
5195,10393.2,92
5196,10395.3,92
5197,10397.2,92
5198,10399.2,92
5199,10401.2,92
5200,10403.2,92
5201,10405.2,92
5202,10407.2,92
5203,10409.3,93
5204,10411.3,93
5205,10413.3,93
5206,10415.3,93
5207,10417.3,93
5208,10419.3,93
5209,10421.3,93
5210,10423.3,93
5211,10425.3,93
5212,10427.3,93
5213,10429.3,93
5214,10431.3,93
5215,10433.3,93
5216,10435.2,93
5217,10437.3,94
5218,10439.3,94
5219,10441.3,93
5220,10443.3,94
5221,10445.2,94
5222,10447.2,94
5223,10449.3,94
5224,10451.3,94
5225,10453.3,94
5226,10455.3,94
5227,10457.3,93
5228,10459.3,93
5229,10461.3,93
5230,10463.3,93
5231,10465.3,92
5232,10467.3,92
5233,10469.3,92
5234,10471.3,93
5235,10473.3,93
5236,10475.3,93
5237,10477.3,93
5238,10479.3,93
5239,10481.3,93
5240,10483.3,93
5241,10485.3,93
5242,10487.3,93
5243,10489.3,94
5244,10491.3,94
5245,10493.3,94
5246,10495.3,94
5247,10497.3,94
5248,10499.3,95
5249,10501.3,95
5250,10503.3,95
5251,10505.3,95
5252,10507.3,95
5253,10509.3,95
5254,10511.3,95
5255,10513.3,95
5256,10515.3,95
5257,10517.3,95
5258,10519.3,95
5259,10521.3,95
5260,10523.3,94
5261,10525.3,94
5262,10527.3,94
5263,10529.3,94
5264,10531.3,94
5265,10533.3,94
5266,10535.3,93
5267,10537.3,92
5268,10539.3,91
5269,10541.3,91
5270,10543.3,90
5271,10545.3,91
5272,10547.3,91
5273,10549.2,91
5274,10551.3,92
5275,10553.3,92
5276,10555.3,92
5277,10557.3,92
5278,10559.3,92
5279,10561.3,92
5280,10563.3,92
5281,10565.3,93
5282,10567.3,93
5283,10569.3,93
5284,10571.3,93
5285,10573.3,94
5286,10575.3,94
5287,10577.3,94
5288,10579.3,94
5289,10581.3,94
5290,10583.3,94
5291,10585.3,94
5292,10587.3,94
5293,10589.3,94
5294,10591.3,93
5295,10593.3,93
5296,10595.3,93
5297,10597.3,93
5298,10599.3,93
5299,10601.3,93
5300,10603.3,93
5301,10605.3,94
5302,10607.3,94
5303,10609.3,94
5304,10611.3,94
5305,10613.3,94
5306,10615.3,94
5307,10617.3,94
5308,10619.3,94
5309,10621.3,94
5310,10623.3,94
5311,10625.3,94
5312,10627.3,94
5313,10629.3,94
5314,10631.3,94
5315,10633.3,95
5316,10635.3,95
5317,10637.3,95
5318,10639.3,95
5319,10641.3,94
5320,10643.3,94
5321,10645.3,94
5322,10647.3,94
5323,10649.3,94
5324,10651.3,94
5325,10653.3,94
5326,10655.3,94
5327,10657.3,94
5328,10659.3,94
5329,10661.3,95
5330,10663.3,95
5331,10665.3,95
5332,10667.3,94
5333,10669.3,94
5334,10671.3,94
5335,10673.3,94
5336,10675.3,94
5337,10677.3,94
5338,10679.3,94
5339,10681.3,94
5340,10683.3,95
5341,10685.3,95
5342,10687.3,95
5343,10689.3,95
5344,10691.3,94
5345,10693.3,94
5346,10695.3,94
5347,10697.3,93
5348,10699.3,93
5349,10701.3,93
5350,10703.3,93
5351,10705.3,93
5352,10707.3,93
5353,10709.3,93
5354,10711.3,93
5355,10713.3,93
5356,10715.3,93
5357,10717.3,92
5358,10719.3,92
5359,10721.3,92
5360,10723.3,92
5361,10725.3,92
5362,10727.3,92
5363,10729.3,93
5364,10731.3,92
5365,10733.3,92
5366,10735.3,92
5367,10737.3,92
5368,10739.3,92
5369,10741.3,92
5370,10743.3,92
5371,10745.3,92
5372,10747.3,92
5373,10749.3,92
5374,10751.3,92
5375,10753.3,92
5376,10755.3,92
5377,10757.3,92
5378,10759.3,92
5379,10761.3,92
5380,10763.3,92
5381,10765.3,92
5382,10767.3,92
5383,10769.3,92
5384,10771.3,92
5385,10773.3,92
5386,10775.3,92
5387,10777.3,91
5388,10779.3,90
5389,10781.3,90
5390,10783.3,89
5391,10785.3,89
5392,10787.3,89
5393,10789.3,90
5394,10791.3,91
5395,10793.3,92
5396,10795.3,93
5397,10797.3,95
5398,10799.3,96
5399,10801.3,96
5400,10803.3,96
5401,10805.3,97
5402,10807.3,97
5403,10809.3,97
5404,10811.3,97
5405,10813.3,97
5406,10815.3,97
5407,10817.3,97
5408,10819.3,97
5409,10821.3,97
5410,10823.3,96
5411,10825.3,96
5412,10827.3,96
5413,10829.3,96
5414,10831.3,96
5415,10833.3,96
5416,10835.3,96
5417,10837.3,96
5418,10839.3,96
5419,10841.3,96
5420,10843.3,96
5421,10845.3,96
5422,10847.3,96
5423,10849.3,96
5424,10851.3,96
5425,10853.3,96
5426,10855.3,96
5427,10857.3,96
5428,10859.3,96
5429,10861.3,95
5430,10863.3,95
5431,10865.3,95
5432,10867.3,95
5433,10869.3,95
5434,10871.3,95
5435,10873.3,94
5436,10875.3,94
5437,10877.3,94
5438,10879.3,94
5439,10881.3,94
5440,10883.3,94
5441,10885.3,93
5442,10887.3,93
5443,10889.3,93
5444,10891.3,93
5445,10893.3,93
5446,10895.3,93
5447,10897.3,92
5448,10899.3,92
5449,10901.3,93
5450,10903.3,93
5451,10905.3,93
5452,10907.3,93
5453,10909.3,92
5454,10911.3,92
5455,10913.3,92
5456,10915.3,91
5457,10917.3,91
5458,10919.3,91
5459,10921.3,90
5460,10923.3,91
5461,10925.3,91
5462,10927.3,91
5463,10929.3,91
5464,10931.3,91
5465,10933.3,91
5466,10935.3,91
5467,10937.3,90
5468,10939.3,90
5469,10941.3,90
5470,10943.3,90
5471,10945.3,90
5472,10947.3,90
5473,10949.3,90
5474,10951.3,90
5475,10953.3,90
5476,10955.3,90
5477,10957.3,90
5478,10959.3,89
5479,10961.3,89
5480,10963.3,89
5481,10965.3,88
5482,10967.3,88
5483,10969.3,88
5484,10971.3,88
5485,10973.3,88
5486,10975.3,88
5487,10977.3,89
5488,10979.3,88
5489,10981.3,88
5490,10983.3,88
5491,10985.3,88
5492,10987.3,88
5493,10989.3,89
5494,10991.3,89
5495,10993.3,88
5496,10995.3,88
5497,10997.3,88
5498,10999.3,87
5499,11001.3,87
5500,11003.3,88
5501,11005.3,88
5502,11007.3,88
5503,11009.3,88
5504,11011.3,89
5505,11013.3,89
5506,11015.3,89
5507,11017.3,89
5508,11019.3,88
5509,11021.3,88
5510,11023.3,88
5511,11025.3,88
5512,11027.3,88
5513,11029.3,88
5514,11031.3,87
5515,11033.3,87
5516,11035.3,87
5517,11037.3,88
5518,11039.3,87
5519,11041.3,87
5520,11043.3,87
5521,11045.3,87
5522,11047.3,87
5523,11049.3,87
5524,11051.3,87
5525,11053.3,87
5526,11055.3,87
5527,11057.3,87
5528,11059.3,87
5529,11061.3,87
5530,11063.3,87
5531,11065.3,87
5532,11067.3,87
5533,11069.3,87
5534,11071.3,87
5535,11073.3,87
5536,11075.3,87
5537,11077.3,86
5538,11079.3,86
5539,11081.3,86
5540,11083.3,86
5541,11085.3,86
5542,11087.3,86
5543,11089.3,85
5544,11091.3,85
5545,11093.3,86
5546,11095.3,86
5547,11097.3,86
5548,11099.3,84
5549,11101.3,84
5550,11103.3,84
5551,11105.3,85
5552,11107.3,85
5553,11109.3,84
5554,11111.3,85
5555,11113.3,85
5556,11115.3,85
5557,11117.3,85
5558,11119.3,85
5559,11121.3,85
5560,11123.3,85
5561,11125.3,85
5562,11127.3,85
5563,11129.3,85
5564,11131.3,85
5565,11133.3,85
5566,11135.3,85
5567,11137.3,85
5568,11139.3,85
5569,11141.3,84
5570,11143.3,84
5571,11145.3,84
5572,11147.3,84
5573,11149.3,84
5574,11151.3,84
5575,11153.3,85
5576,11155.3,85
5577,11157.3,84
5578,11159.3,84
5579,11161.3,84
5580,11163.3,84
5581,11165.3,84
5582,11167.3,84
5583,11169.3,84
5584,11171.3,84
5585,11173.3,83
5586,11175.3,83
5587,11177.3,84
5588,11179.3,84
5589,11181.3,84
5590,11183.3,85
5591,11185.3,84
5592,11187.3,85
5593,11189.3,84
5594,11191.3,84
5595,11193.3,85
5596,11195.3,84
5597,11197.3,84
5598,11199.3,84
5599,11201.3,84
5600,11203.3,85
5601,11205.3,85
5602,11207.3,86
5603,11209.3,86
5604,11211.3,86
5605,11213.3,86
5606,11215.3,87
5607,11217.3,87
5608,11219.3,87
5609,11221.3,87
5610,11223.3,87
5611,11225.3,87
5612,11227.3,87
5613,11229.3,87
5614,11231.3,87
5615,11233.3,87
5616,11235.3,87
5617,11237.3,88
5618,11239.3,88
5619,11241.3,88
5620,11243.3,88
5621,11245.3,88
5622,11247.3,88
5623,11249.3,88
5624,11251.3,88
5625,11253.3,88
5626,11255.3,87
5627,11257.3,87
5628,11259.3,87
5629,11261.3,87
5630,11263.3,87
5631,11265.3,87
5632,11267.3,87
5633,11269.3,87
5634,11271.3,87
5635,11273.3,87
5636,11275.3,87
5637,11277.3,87
5638,11279.3,87
5639,11281.3,87
5640,11283.3,87
5641,11285.3,87
5642,11287.3,86
5643,11289.3,86
5644,11291.3,86
5645,11293.3,86
5646,11295.3,86
5647,11297.3,86
5648,11299.3,86
5649,11301.3,86
5650,11303.3,86
5651,11305.3,86
5652,11307.3,86
5653,11309.3,86
5654,11311.3,86
5655,11313.3,86
5656,11315.3,86
5657,11317.3,86
5658,11319.3,85
5659,11321.3,85
5660,11323.3,85
5661,11325.3,85
5662,11327.3,85
5663,11329.3,85
5664,11331.3,85
5665,11333.3,85
5666,11335.3,85
5667,11337.3,85
5668,11339.3,85
5669,11341.3,85
5670,11343.3,85
5671,11345.3,85
5672,11347.3,85
5673,11349.3,85
5674,11351.3,85
5675,11353.3,85
5676,11355.3,85
5677,11357.3,85
5678,11359.3,85
5679,11361.3,85
5680,11363.3,86
5681,11365.3,86
5682,11367.3,85
5683,11369.3,85
5684,11371.3,85
5685,11373.3,85
5686,11375.3,85
5687,11377.3,85
5688,11379.3,85
5689,11381.3,85
5690,11383.3,85
5691,11385.3,85
5692,11387.3,85
5693,11389.3,85
5694,11391.3,85
5695,11393.3,85
5696,11395.3,85
5697,11397.3,85
5698,11399.3,85
5699,11401.3,85
5700,11403.3,85
5701,11405.3,85
5702,11407.3,85
5703,11409.3,85
5704,11411.3,85
5705,11413.3,85
5706,11415.3,85
5707,11417.3,85
5708,11419.3,85
5709,11421.3,85
5710,11423.3,85
5711,11425.3,85
5712,11427.3,85
5713,11429.3,86
5714,11431.3,86
5715,11433.3,86
5716,11435.3,86
5717,11437.3,86
5718,11439.3,86
5719,11441.3,86
5720,11443.3,86
5721,11445.3,85
5722,11447.3,85
5723,11449.3,85
5724,11451.3,85
5725,11453.3,86
5726,11455.3,86
5727,11457.3,86
5728,11459.3,86
5729,11461.3,86
5730,11463.3,86
5731,11465.3,86
5732,11467.3,86
5733,11469.3,86
